label,timestamp,duration,pkg,dram,socket
measure_planner,1755439487.4954932,2202649.0482,28322119.866666667,0.0,0
measure_planner,1755439563.6030514,5567863.2879,66273737.8,0.0,0
measure_planner,1755439740.6759062,2317673.842333333,29723162.033333335,0.0,0
measure_planner,1755439820.2422917,2570104.9058333333,32405143.7,0.0,0
measure_planner,1755439907.3887875,1865289.2749,24525732.7,0.0,0
measure_planner,1755439973.3759952,2281006.1533000004,29493945.066666666,0.0,0
measure_planner,1755440051.835313,2368065.9135000003,30597093.733333334,0.0,0
measure_planner,1755440132.9049034,7906767.824133334,94741749.63333334,0.0,0
measure_planner,1755440380.145184,1317405.1849333334,17917973.733333334,0.0,0
measure_planner,1755440429.6890512,2212676.0653,28613810.233333334,0.0,0
