label,timestamp,duration,pkg,dram,socket
measure_planner,1755535356.0203154,775960.2888666667,11100270.633333333,0.0,0
measure_planner,1755535389.3188033,715921.4699,10141595.933333334,0.0,0
measure_planner,1755535420.8262813,982990.1790666668,13885619.166666666,0.0,0
measure_planner,1755535460.33676,896407.2398666666,12914369.2,0.0,0
measure_planner,1755535497.2641888,6768024.674666667,86277297.83333333,0.0,0
measure_planner,1755535710.325896,1334106.058,18846936.633333333,0.0,0
measure_planner,1755535760.376399,1412649.8470666667,19533924.2,0.0,0
measure_planner,1755535812.7743833,2169431.2945333333,29516259.5,0.0,0
measure_planner,1755535887.893511,17164988.256033335,210182014.0,0.0,0
measure_planner,1755536412.8930166,10617138.5403,129692156.6,0.0,0
