label,timestamp,duration,pkg,dram,socket
measure_planner,1755540420.9080439,701061.4658,9819935.366666667,0.0,0
measure_planner,1755540451.9672046,669007.6635666668,9443628.166666666,0.0,0
measure_planner,1755540482.0642066,766124.7729666666,10605891.233333332,0.0,0
measure_planner,1755540515.076542,715935.0983333333,9989036.933333334,0.0,0
measure_planner,1755540546.5821202,1482779.3673,20276844.266666666,0.0,0
measure_planner,1755540601.0865755,866326.4535666667,12032022.833333334,0.0,0
measure_planner,1755540637.1126726,921307.5271000001,12851444.166666666,0.0,0
measure_planner,1755540674.7794359,1068561.2555333334,15105932.6,0.0,0
measure_planner,1755540716.872523,1237278.475,16946967.933333334,0.0,0
measure_planner,1755540764.0192912,1693254.0528,22775633.433333334,0.0,0
