label,timestamp,duration,pkg,dram,socket
measure_planner,1755810184.2856886,318771.92833333334,4270120.466666667,0.0,0
measure_planner,1755810203.8838625,315384.7623333333,4313304.766666667,0.0,0
measure_planner,1755810223.3635545,316726.0519,4377873.7,0.0,0
measure_planner,1755810242.9027126,325313.94093333336,4540814.8,0.0,0
measure_planner,1755810262.6838298,336760.1017333333,4684757.7,0.0,0
measure_planner,1755810282.8146808,365373.8997,5108832.933333334,0.0,0
measure_planner,1755810303.7979996,365203.20643333334,5235108.266666667,0.0,0
measure_planner,1755810324.7754247,372057.20193333336,5509908.166666667,0.0,0
measure_planner,1755810345.9658494,411923.3233333333,5862072.0,0.0,0
measure_planner,1755810368.3433118,415457.94529999996,6168036.4,0.0,0
