label,timestamp,duration,pkg,dram,socket
measure_planner,1755790702.6699047,370186.0147,5505743.533333333,0.0,0
measure_planner,1755790723.795395,415261.9148,6316662.7,0.0,0
measure_planner,1755790746.2734246,467266.2663666667,7332675.733333333,0.0,0
measure_planner,1755790770.311145,557420.5962,8920173.7,0.0,0
measure_planner,1755790797.0624669,620895.4537333333,10165751.566666666,0.0,0
measure_planner,1755790825.7097473,751196.3165666667,12387100.033333333,0.0,0
measure_planner,1755790858.2654867,878350.1591333334,14669514.033333333,0.0,0
measure_planner,1755790894.6515462,1041728.7152,16941342.533333335,0.0,0
measure_planner,1755790935.9323633,1224014.4304666666,19642826.9,0.0,0
measure_planner,1755790982.673357,1469688.1551666667,22517439.1,0.0,0
