label,timestamp,duration,pkg,dram,socket
measure_planner,1755806404.2171862,731146.3639333334,10045594.0,0.0,0
measure_planner,1755806436.1727707,763003.5723,10575813.2,0.0,0
measure_planner,1755806469.0911007,773107.0375,10958016.4,0.0,0
measure_planner,1755806502.3113072,802944.3793333333,11461866.4,0.0,0
measure_planner,1755806536.4202535,818221.0461,11895916.8,0.0,0
measure_planner,1755806570.9872487,848061.1000999999,12308430.0,0.0,0
measure_planner,1755806606.4633744,868219.5457,12886291.066666666,0.0,0
measure_planner,1755806642.5442455,883386.8447666666,13121458.933333334,0.0,0
measure_planner,1755806679.0732284,906647.3507666666,13471238.3,0.0,0
measure_planner,1755806716.3015654,925028.3288333333,14021877.766666668,0.0,0
