label,timestamp,duration,pkg,dram,socket
measure_planner,1755799893.8247602,719569.2154,9987960.666666666,0.0,0
measure_planner,1755799925.4312806,759644.4423999999,10554597.433333334,0.0,0
measure_planner,1755799958.248463,773015.387,11054708.033333333,0.0,0
measure_planner,1755799991.4589427,806317.0124,11457545.133333333,0.0,0
measure_planner,1755800025.6678894,821461.5539666667,11996294.966666667,0.0,0
measure_planner,1755800060.339418,848001.2824,12340280.1,0.0,0
measure_planner,1755800095.8084304,869896.9198333333,12917431.133333333,0.0,0
measure_planner,1755800131.9332435,879736.8312666666,13114053.333333334,0.0,0
measure_planner,1755800168.3525817,903237.9893333333,13460105.5,0.0,0
measure_planner,1755800205.4857526,920233.2244000001,13985712.466666667,0.0,0
