label,timestamp,duration,pkg,dram,socket
measure_planner,1755963388.279759,577404.3027333333,8739980.066666666,0.0,0
measure_planner,1755963415.6221836,776536.5753333333,12162635.7,0.0,0
measure_planner,1755963448.9474185,1213886.8912,18069635.566666666,0.0,0
measure_planner,1755963495.391529,1631472.6331333334,23977125.7,0.0,0
measure_planner,1755963554.356303,1997356.2123666666,28982197.133333333,0.0,0
measure_planner,1755963624.3045757,2989633.5018,42249458.5,0.0,0
measure_planner,1755963724.022155,3438522.197166667,48614941.03333333,0.0,0
measure_planner,1755963837.2129924,2989468.9877,42672317.1,0.0,0
measure_planner,1755963936.9341686,4959130.8517333325,69022831.53333333,0.0,0
measure_planner,1755964095.7374508,9312633.617166666,126346213.83333333,0.0,0
