label,timestamp,duration,pkg,dram,socket
measure_planner,1755965384.2435985,583905.7409333333,8809956.7,0.0,0
measure_planner,1755965411.7820308,789670.9685666667,12253077.333333334,0.0,0
measure_planner,1755965445.5003555,1295582.6172666666,19220025.266666666,0.0,0
measure_planner,1755965494.387881,1609762.0530666667,23763043.433333334,0.0,0
measure_planner,1755965552.701766,2125969.6334666666,30749278.366666667,0.0,0
measure_planner,1755965626.509744,3552210.571666667,49986997.7,0.0,0
measure_planner,1755965743.1044898,2952881.785866667,42349293.43333333,0.0,0
measure_planner,1755965841.719021,3069837.925933333,43581297.13333333,0.0,0
measure_planner,1755965943.8500454,4811953.542633334,67235702.33333333,0.0,0
measure_planner,1755966098.2373145,10027544.5471,135237707.16666666,0.0,0
