label,timestamp,duration,pkg,dram,socket
measure_planner,1755948985.5816338,615712.4145333334,9272608.1,0.0,0
measure_planner,1755949014.0728927,809726.2658666667,12583105.833333334,0.0,0
measure_planner,1755949048.3855548,1374257.4853,20380005.6,0.0,0
measure_planner,1755949099.6346726,1729879.2494333335,25338633.466666665,0.0,0
measure_planner,1755949161.5691288,2159147.8049,31086106.133333333,0.0,0
measure_planner,1755949236.371166,3727605.5928666666,52057209.266666666,0.0,0
measure_planner,1755949358.227309,3134836.719966667,44608310.7,0.0,0
measure_planner,1755949462.306331,5846058.802166667,77766660.86666666,0.0,0
measure_planner,1755949647.7171633,6080264.1527,83387945.7,0.0,0
measure_planner,1755949840.1609066,8549312.458133332,115857544.36666666,0.0,0
