label,timestamp,duration,pkg,dram,socket
measure_planner,1755959309.925708,580968.6796,8787689.1,0.0,0
measure_planner,1755959337.3745146,791271.4879333334,12258175.8,0.0,0
measure_planner,1755959371.1417096,1297304.8607333333,19300349.366666667,0.0,0
measure_planner,1755959420.0897079,1612998.9426333334,23751933.0,0.0,0
measure_planner,1755959478.5008445,2125835.4579000003,30786821.0,0.0,0
measure_planner,1755959552.3039956,3550559.365466667,50061427.833333336,0.0,0
measure_planner,1755959668.8485758,2987791.042533333,42735891.13333333,0.0,0
measure_planner,1755959768.519156,3066208.3907666667,43654734.43333333,0.0,0
measure_planner,1755959870.5416133,4803830.8521,67400751.1,0.0,0
measure_planner,1755960024.6840935,10034205.2828,136115893.0,0.0,0
