label,timestamp,duration,pkg,dram,socket
measure_planner,1756276856.7987192,1376142.2634,20628131.2,0.0,0
measure_planner,1756276908.1112192,1432770.9479999999,21424165.933333334,0.0,0
measure_planner,1756276961.1221967,3282831.0177333336,45816716.2,0.0,0
measure_planner,1756277069.6277068,1626759.9619666666,24376848.0,0.0,0
measure_planner,1756277128.452768,2114401.0267666667,30991813.166666668,0.0,0
measure_planner,1756277201.9119895,1887033.1643333333,28229625.4,0.0,0
measure_planner,1756277268.5441425,1874027.8887333334,28069424.8,0.0,0
measure_planner,1756277334.8004196,2859039.4790999996,40840671.0,0.0,0
measure_planner,1756277430.6077673,85708380.5134,1059156116.3,0.0,0
measure_planner,1756280011.89361,2331266.4732,34408137.43333333,0.0,0
