label,timestamp,duration,pkg,dram,socket
measure_planner,1756216289.6203504,1242777.8009000001,18936297.966666665,0.0,0
measure_planner,1756216336.9252858,1404437.1475,21336153.466666665,0.0,0
measure_planner,1756216389.094036,3212616.2062999997,44713427.2,0.0,0
measure_planner,1756216495.5002966,1600195.2166333334,23977679.1,0.0,0
measure_planner,1756216553.5339873,2035648.8173,29866663.433333334,0.0,0
measure_planner,1756216624.6235712,1829103.1852666666,27384679.233333334,0.0,0
measure_planner,1756216689.5168746,1815423.7140333331,27207997.166666668,0.0,0
measure_planner,1756216754.006741,2723848.0690666665,38985654.56666667,0.0,0
measure_planner,1756216845.7438395,84744141.70766667,1051287010.0333333,0.0,0
measure_planner,1756219398.0966961,2259642.5322666666,33418833.3,0.0,0
