label,timestamp,duration,pkg,dram,socket
measure_planner,1756248182.0492766,1260643.3933666667,19124645.866666667,0.0,0
measure_planner,1756248229.8958797,1384428.5811666667,20879253.6,0.0,0
measure_planner,1756248281.4571056,3215921.025266667,44644225.7,0.0,0
measure_planner,1756248387.9630568,1603034.812,24110686.566666666,0.0,0
measure_planner,1756248446.0855787,2030667.2269666668,29814527.366666667,0.0,0
measure_planner,1756248517.0347197,1840707.8516333334,27478390.333333332,0.0,0
measure_planner,1756248582.284081,1777111.8013666668,26822841.9,0.0,0
measure_planner,1756248645.6251214,2803867.6672,40185075.766666666,0.0,0
measure_planner,1756248739.7695136,84794242.74383333,1055292322.0666667,0.0,0
measure_planner,1756251293.631929,2267965.298233333,33444840.333333332,0.0,0
