label,timestamp,duration,pkg,dram,socket
measure_planner,1754921716.169442,1651641.5564666665,24159392.5,0.0,0
measure_planner,1754921775.7459447,1623127.2086666666,23821429.5,0.0,0
measure_planner,1754921834.4767652,1618244.8174333335,23983217.0,0.0,0
measure_planner,1754921893.0612056,3670271.0020999997,54940215.8,0.0,0
measure_planner,1754922018.1904562,88867887.0567,1269035901.2333333,0.0,0
measure_planner,1754924694.2641408,4063405.5943,61192854.833333336,0.0,0
measure_planner,1754924826.1956136,70578330.92916666,1006415675.1333333,0.0,0
measure_planner,1754926953.5825605,4121635.0178666664,61735681.8,0.0,0
measure_planner,1754927087.2526102,4117919.550266667,61859611.3,0.0,0
measure_planner,1754927220.8162704,4051211.9183,60642372.0,0.0,0
