label,timestamp,duration,pkg,dram,socket
measure_planner,1755460027.310307,2192586.7786333333,28168832.5,0.0,0
measure_planner,1755460103.12393,5562876.819533333,65871669.733333334,0.0,0
measure_planner,1755460280.0453947,2302965.6587666664,29518263.466666665,0.0,0
measure_planner,1755460359.1634073,2566726.6432333337,32274846.166666668,0.0,0
measure_planner,1755460446.2096753,1843409.054466667,24078144.733333334,0.0,0
measure_planner,1755460511.54782,2269271.4765666667,29073291.866666667,0.0,0
measure_planner,1755460589.6491396,2346135.220033333,30148634.966666665,0.0,0
measure_planner,1755460670.070758,7913544.0976,103512947.06666666,0.0,0
measure_planner,1755460917.514449,1280575.0296333332,17565895.366666667,0.0,0
measure_planner,1755460965.9590302,2202789.5809,28435586.0,0.0,0
