label,timestamp,duration,pkg,dram,socket
measure_planner,1754961174.0976918,1638281.3256666667,24010428.466666665,0.0,0
measure_planner,1754961233.273155,1633218.0636333334,23945554.333333332,0.0,0
measure_planner,1754961292.3074214,1648284.2380666665,24375712.733333334,0.0,0
measure_planner,1754961351.7764587,3650232.039,54628314.733333334,0.0,0
measure_planner,1754961471.3032172,88843775.77716666,1275346224.4333334,0.0,0
measure_planner,1754964146.6539626,4038834.5207,60434590.56666667,0.0,0
measure_planner,1754964277.85648,70584996.7042,1002886802.3,0.0,0
measure_planner,1754966410.4440112,4066173.4025666667,60850273.5,0.0,0
measure_planner,1754966542.457642,4140062.952333333,62280917.63333333,0.0,0
measure_planner,1754966676.6870487,4046295.0323,60914502.666666664,0.0,0
