label,timestamp,duration,pkg,dram,socket
measure_planner,1755378495.1942766,1246253.4517666667,18627646.0,0.0,0
measure_planner,1755378542.6017246,1382976.7495666668,20694964.533333335,0.0,0
measure_planner,1755378594.1114285,1596555.3253666668,23935416.433333334,0.0,0
measure_planner,1755378652.0371423,1625112.5577666669,24328681.2,0.0,0
measure_planner,1755378710.827069,16850694.934766665,223663416.66666666,0.0,0
measure_planner,1755379226.3834786,1712378.9646,25568438.366666667,0.0,0
measure_planner,1755379287.7910905,1746834.9038333334,26042200.166666668,0.0,0
measure_planner,1755379350.2330046,8031941.012999999,109688132.66666667,0.0,0
measure_planner,1755379601.2271361,298880127.3517333,4025719562.733333,0.0,0
measure_planner,1755388577.6599722,12141254.101466667,164873182.26666668,0.0,0
