label,timestamp,duration,pkg,dram,socket
measure_planner,1755326184.575567,1272537.6189666665,19089709.433333334,0.0,0
measure_planner,1755326232.7726238,1396209.2800333335,20888215.566666666,0.0,0
measure_planner,1755326284.6799712,1583206.1717333335,23736975.366666667,0.0,0
measure_planner,1755326342.1975842,1613393.7843,24213355.6,0.0,0
measure_planner,1755326400.6271126,16930826.0334,223730254.06666666,0.0,0
measure_planner,1755326918.5796237,1740327.3849666668,26022325.166666668,0.0,0
measure_planner,1755326980.8253248,1722076.6086666666,25739446.233333334,0.0,0
measure_planner,1755327042.5084393,8118880.4425,110744613.96666667,0.0,0
measure_planner,1755327885.3015273,298852686.47366667,3991738743.3333335,0.0,0
measure_planner,1755336267.3075943,12156750.010633333,163598427.63333333,0.0,0
