label,timestamp,duration,pkg,dram,socket
measure_planner,1755347107.5304365,1267619.4929,19011474.766666666,0.0,0
measure_planner,1755347155.587696,1409489.8031333333,21145644.9,0.0,0
measure_planner,1755347207.8918078,1579785.9813333333,23736096.466666665,0.0,0
measure_planner,1755347265.3150907,1603442.2473333334,23988276.8,0.0,0
measure_planner,1755347323.439482,16992834.479733333,225702233.9,0.0,0
measure_planner,1755347843.2609177,1718418.4933,25678136.566666666,0.0,0
measure_planner,1755347904.8422568,1747150.2223666667,26147953.5,0.0,0
measure_planner,1755347967.291777,8047104.387566667,109716162.0,0.0,0
measure_planner,1755348258.942949,298888239.23933333,4076334079.3333335,0.0,0
measure_planner,1755357190.3334765,12178215.119566668,164089374.86666667,0.0,0
