label,timestamp,duration,pkg,dram,socket
measure_planner,1755421812.487459,555684.1879666667,7525658.233333333,0.0,0
measure_planner,1755421839.1878505,562488.9080333334,7707680.9,0.0,0
measure_planner,1755421866.0824733,565560.3147,7771222.366666666,0.0,0
measure_planner,1755421893.0780818,565692.0752666667,7839901.0,0.0,0
measure_planner,1755421920.076812,567308.0905666667,7986657.6,0.0,0
measure_planner,1755421947.1240742,568811.3042666666,8030297.633333334,0.0,0
measure_planner,1755421974.2081585,580655.4935,8219978.133333334,0.0,0
measure_planner,1755422001.648898,605682.6161,8414118.266666668,0.0,0
measure_planner,1755422029.8398585,615773.4879333334,8672129.466666667,0.0,0
measure_planner,1755422058.333192,618910.4063333333,8857523.3,0.0,0
