label,timestamp,duration,pkg,dram,socket
measure_planner,1756580676.5046024,525745.4968,8032816.333333333,0.0,0
measure_planner,1756580702.312761,587310.9098333333,8954058.3,0.0,0
measure_planner,1756580729.9548154,1494027.8990666668,21975501.2,0.0,0
measure_planner,1756580784.7960334,721172.3623333334,11742625.4,0.0,0
measure_planner,1756580816.4541745,6135913.672766667,83318125.73333333,0.0,0
measure_planner,1756581020.5539076,948234.7929666667,14820372.233333332,0.0,0
measure_planner,1756581059.0218039,975059.9470333332,15948372.266666668,0.0,0
measure_planner,1756581095.5766555,301054005.0333333,4868532147.5666666,0.0,0
measure_planner,1756590188.6976535,301010215.7560333,4868214256.5,0.0,0
measure_planner,1756599339.112098,27152471.213866666,379846584.1666667,0.0,0
