label,timestamp,duration,pkg,dram,socket
measure_planner,1755518901.9767246,717620.0022666666,10055733.933333334,0.0,0
measure_planner,1755518933.5253053,719310.3245666666,10067554.366666667,0.0,0
measure_planner,1755518965.1340764,720979.6991666667,10093913.366666667,0.0,0
measure_planner,1755518996.790734,989852.1760333333,13994816.866666667,0.0,0
measure_planner,1755519036.51515,12676039.867666665,142879116.26666668,0.0,0
measure_planner,1755519426.8250268,1121668.8877333333,15963565.9,0.0,0
measure_planner,1755519470.5024471,1117025.1517666667,15815582.466666667,0.0,0
measure_planner,1755519514.0409234,1521217.8037,20833345.1,0.0,0
measure_planner,1755519569.7050905,1170491.9807333334,16524021.833333334,0.0,0
measure_planner,1755519612.7605267,1121445.080537,20744695.0,0.0,0
