label,timestamp,duration,pkg,dram,socket
measure_planner,1755542444.3587554,707755.4655666667,9842687.2,0.0,0
measure_planner,1755542475.6275568,669109.944,9513334.2,0.0,0
measure_planner,1755542505.7203739,766152.0563333334,10601065.4,0.0,0
measure_planner,1755542538.7323,715773.0139333333,9984666.8,0.0,0
measure_planner,1755542570.225222,1489407.8932666667,20444407.7,0.0,0
measure_planner,1755542624.9344878,868173.7157000001,12107407.166666666,0.0,0
measure_planner,1755542661.0080564,927992.8338666667,12905091.866666667,0.0,0
measure_planner,1755542698.8686485,1070154.2968666668,15125781.166666666,0.0,0
measure_planner,1755542741.0081685,1243876.418,17008188.066666666,0.0,0
measure_planner,1755542788.3525639,1703207.7089,22928182.266666666,0.0,0
