label,timestamp,duration,pkg,dram,socket
measure_planner,1755813648.7480178,315047.55796666665,4331741.433333334,0.0,0
measure_planner,1755813668.220255,315448.8295,4383812.433333334,0.0,0
measure_planner,1755813687.703919,316947.67216666666,4457040.166666667,0.0,0
measure_planner,1755813707.2331486,318542.70583333337,4478648.633333334,0.0,0
measure_planner,1755813726.809998,325595.4190666667,4620260.0,0.0,0
measure_planner,1755813746.5980928,343638.12799999997,4778800.4,0.0,0
measure_planner,1755813766.9350789,365198.36596666666,5082250.2,0.0,0
measure_planner,1755813787.9105277,366981.8422333334,5249465.733333333,0.0,0
measure_planner,1755813808.9418516,366985.4437333334,5418294.633333334,0.0,0
measure_planner,1755813829.9795308,393611.05059999996,5641733.6,0.0,0
