label,timestamp,duration,pkg,dram,socket
measure_planner,1754681426.8306339,9682892.811866667,142770628.56666666,0.0,0
measure_planner,1754681727.3535504,866671.4308666666,12736258.9,0.0,0
measure_planner,1754681763.3903425,1018550.7530666667,15320124.733333332,0.0,0
measure_planner,1754681803.9826694,1327720.1811,19961612.7,0.0,0
measure_planner,1754681853.8421085,1563398.4663,23427700.833333332,0.0,0
measure_planner,1754681910.7725534,2897491.2027,42740295.833333336,0.0,0
measure_planner,1754682007.725882,2168127.354633333,32479022.5,0.0,0
measure_planner,1754682082.8055594,3592345.3265,53953802.733333334,0.0,0
measure_planner,1754682200.6116786,9920023.100666666,139144468.03333333,0.0,0
measure_planner,1754682508.2475696,7782212.595333334,112688928.63333334,0.0,0
