label,timestamp,duration,pkg,dram,socket
measure_planner,1754682752.184262,8648737.9958,127744804.4,0.0,0
measure_planner,1754683021.6833131,831479.0689666666,12223149.866666667,0.0,0
measure_planner,1754683056.6503336,941707.5432,14160744.6,0.0,0
measure_planner,1754683094.9223614,1180756.7196,17724598.566666666,0.0,0
measure_planner,1754683140.36509,1462963.9806666668,21945703.9,0.0,0
measure_planner,1754683194.2743342,3171236.4724666667,46499952.166666664,0.0,0
measure_planner,1754683299.448468,1997768.9509,29964850.433333334,0.0,0
measure_planner,1754683369.4101865,3869507.9879666665,57790591.0,0.0,0
measure_planner,1754683495.5228798,2853251.2420666665,42819114.4,0.0,0
measure_planner,1754683591.1408906,4298403.159566667,64485056.266666666,0.0,0
