label,timestamp,duration,pkg,dram,socket
measure_planner,1754702418.4510956,8665475.2532,128257663.2,0.0,0
measure_planner,1754702688.4438684,831271.5581,12196658.633333333,0.0,0
measure_planner,1754702723.4023786,938337.6683333333,14044896.1,0.0,0
measure_planner,1754702761.5730083,1187266.4101000002,17786791.2,0.0,0
measure_planner,1754702807.2195978,1469589.6253000002,22053265.866666667,0.0,0
measure_planner,1754702861.3352208,3185875.974866667,46690273.53333333,0.0,0
measure_planner,1754702966.9330416,1986164.8606,29798017.4,0.0,0
measure_planner,1754703036.545927,3919740.5164333335,58404434.233333334,0.0,0
measure_planner,1754703164.1683576,2841657.7076333333,42574174.833333336,0.0,0
measure_planner,1754703259.4536765,4259859.3547,64051488.06666667,0.0,0
