label,timestamp,duration,pkg,dram,socket
measure_planner,1754683730.5579023,8652365.152833333,127915537.6,0.0,0
measure_planner,1754684000.1651015,829689.4641,12179939.1,0.0,0
measure_planner,1754684035.083093,943202.5709333332,14190753.466666667,0.0,0
measure_planner,1754684073.399009,1181088.4780000001,17751535.366666667,0.0,0
measure_planner,1754684118.851039,1463040.3104,21960720.566666666,0.0,0
measure_planner,1754684172.77695,3192586.5665666666,46736890.03333333,0.0,0
measure_planner,1754684278.5831013,2012849.6528666667,30191208.933333334,0.0,0
measure_planner,1754684348.9963748,3923582.5139666665,58571735.2,0.0,0
measure_planner,1754684476.732772,2844877.230033333,42646753.6,0.0,0
measure_planner,1754684572.1069386,4264993.322433333,64092139.4,0.0,0
