label,timestamp,duration,pkg,dram,socket
measure_planner,1754686680.64004,299467693.1185,3763765039.2,0.0,0
measure_planner,1754695674.697254,1240666.2332,18571261.833333332,0.0,0
measure_planner,1754695721.9528515,1563239.1426333333,23406047.666666668,0.0,0
measure_planner,1754695778.8791268,1989148.6806333333,29806255.066666666,0.0,0
measure_planner,1754695848.5897524,2871659.3458666666,42708488.46666667,0.0,0
measure_planner,1754695944.7681415,8350103.4991,114316595.8,0.0,0
measure_planner,1754696205.3189447,7750155.526766667,110710625.6,0.0,0
measure_planner,1754696447.8533125,11621396.4102,161137514.73333332,0.0,0
measure_planner,1754696806.5329192,20657204.6701,274148480.3,0.0,0
measure_planner,1754697277.2545407,34303477.661233336,427908672.2,0.0,0
