label,timestamp,duration,pkg,dram,socket
measure_planner,1755420714.595144,552388.4196,7549760.966666667,0.0,0
measure_planner,1755420741.203793,562468.8916666667,7705318.833333333,0.0,0
measure_planner,1755420768.1065485,565744.9140000001,7762018.3,0.0,0
measure_planner,1755420795.107319,565863.3582333333,7834094.533333333,0.0,0
measure_planner,1755420822.1122913,567204.2376666666,7971626.733333333,0.0,0
measure_planner,1755420849.1555164,568974.5867,8122120.733333333,0.0,0
measure_planner,1755420876.2455683,587226.3717333333,8771612.466666667,0.0,0
measure_planner,1755420903.8826826,602391.2888,8444812.766666668,0.0,0
measure_planner,1755420931.9830782,615783.7228333333,8688779.833333334,0.0,0
measure_planner,1755420960.4769685,617230.8747333332,8824896.0,0.0,0
