label,timestamp,duration,pkg,dram,socket
measure_planner,1755851441.9564667,4161907.766066666,56962067.3,0.0,0
measure_planner,1755851576.8411925,5613927.357866666,77459888.8,0.0,0
measure_planner,1755851755.2955422,3076403.5194333335,43467434.3,0.0,0
measure_planner,1755851857.6161783,4152488.4025999997,57489987.5,0.0,0
measure_planner,1755851992.218734,2089176.0502333334,30546884.266666666,0.0,0
measure_planner,1755852064.921069,52752508.2406,647403333.2666667,0.0,0
measure_planner,1755853657.5253522,7165683.420666667,94692091.56666666,0.0,0
measure_planner,1755853882.5250592,3280366.2642,46725307.63333333,0.0,0
measure_planner,1755853990.9659808,2750871.2422333336,39078791.96666667,0.0,0
measure_planner,1755854083.5275187,4407832.901633333,60691818.5,0.0,0
