label,timestamp,duration,pkg,dram,socket
measure_planner,1754734646.023988,2727731.0263333335,41240765.6,0.0,0
measure_planner,1754734737.8915207,2381824.007666667,35697981.93333333,0.0,0
measure_planner,1754734819.3740997,2767986.3480666666,41517451.5,0.0,0
measure_planner,1754734912.4491668,2600934.5091,38957281.43333333,0.0,0
measure_planner,1754735000.5137646,2672681.483666667,40021809.166666664,0.0,0
measure_planner,1754735090.716538,2836576.593633333,42518081.666666664,0.0,0
measure_planner,1754735185.8421662,4606555.662466667,68225919.9,0.0,0
measure_planner,1754735334.0683205,4549088.918933333,66582245.333333336,0.0,0
measure_planner,1754735480.5696423,2966832.613766667,44549804.56666667,0.0,0
measure_planner,1754735579.6027982,3587581.548733333,53416973.46666667,0.0,0
