label,timestamp,duration,pkg,dram,socket
measure_planner,1754751018.8364422,2678007.873533333,40437101.46666667,0.0,0
measure_planner,1754751109.2040715,2243264.0157,33642369.93333333,0.0,0
measure_planner,1754751186.5230675,2696124.019733333,40417824.56666667,0.0,0
measure_planner,1754751277.4430156,2483571.4361333335,37239610.06666667,0.0,0
measure_planner,1754751361.9779553,2570568.6012333333,38572516.8,0.0,0
measure_planner,1754751449.1153626,2784531.5415999996,41769133.36666667,0.0,0
measure_planner,1754751542.6793725,4517779.351233333,67029208.7,0.0,0
measure_planner,1754751688.248663,4500466.6847,66101570.266666666,0.0,0
measure_planner,1754751833.2982595,2871208.5545,43208578.766666666,0.0,0
measure_planner,1754751929.4700453,3495516.2611333337,52426582.93333333,0.0,0
