label,timestamp,duration,pkg,dram,socket
measure_planner,1754743871.1769602,2625703.724,39696091.833333336,0.0,0
measure_planner,1754743959.9772775,2276853.3700666665,34161602.8,0.0,0
measure_planner,1754744038.3115897,2662619.5073666666,39931479.4,0.0,0
measure_planner,1754744128.227758,2502306.6925333333,37505002.43333333,0.0,0
measure_planner,1754744213.3252807,2545784.8221333334,38162375.86666667,0.0,0
measure_planner,1754744299.727975,2732764.9617666667,41090243.1,0.0,0
measure_planner,1754744391.7470522,4507796.934433333,66770434.53333333,0.0,0
measure_planner,1754744537.0098736,4454007.1984,65399934.3,0.0,0
measure_planner,1754744680.658456,2847487.6154333334,42919565.833333336,0.0,0
measure_planner,1754744776.1109974,3475771.1325,51966918.13333333,0.0,0
