label,timestamp,duration,pkg,dram,socket
measure_planner,1755076440.2003977,759540.4322666667,10549905.866666667,0.0,0
measure_planner,1755076473.0149343,772864.2340999999,11045383.933333334,0.0,0
measure_planner,1755076506.220647,814529.4001,11642639.9,0.0,0
measure_planner,1755076540.6766746,819880.8626666666,11932006.8,0.0,0
measure_planner,1755076575.2930458,859993.7428666666,12540023.233333332,0.0,0
measure_planner,1755076611.1272492,871548.0104333333,12853928.266666668,0.0,0
measure_planner,1755076647.2936137,918369.8119666667,13928890.933333334,0.0,0
measure_planner,1755076684.867032,946673.8570666667,13795753.266666668,0.0,0
measure_planner,1755076723.2949939,963569.6343666667,14455907.833333334,0.0,0
measure_planner,1755076762.22292,970592.1414666666,14609366.1,0.0,0
