label,timestamp,duration,pkg,dram,socket
measure_planner,1756511141.9270442,478967.38676666666,7325219.266666667,0.0,0
measure_planner,1756511166.3169396,531207.6247,8105865.066666666,0.0,0
measure_planner,1756511192.273801,1604154.8801666668,23137947.366666667,0.0,0
measure_planner,1756511250.4194672,666120.4006333334,10132300.333333334,0.0,0
measure_planner,1756511280.4245906,4846352.262966666,66084435.733333334,0.0,0
measure_planner,1756511435.8429036,773260.3965666667,11734068.266666668,0.0,0
measure_planner,1756511469.0621507,889812.9405,13487524.466666667,0.0,0
measure_planner,1756511505.7940261,174565744.77723333,2331525492.866667,0.0,0
measure_planner,1756516752.8035352,86992322.72393332,1124081562.4333334,0.0,0
measure_planner,1756519372.608791,5085761.284966666,71792282.43333334,0.0,0
