label,timestamp,duration,pkg,dram,socket
measure_planner,1755179722.9197812,1300775.2619666667,19507003.666666668,0.0,0
measure_planner,1755179771.9647107,1451310.2098,21702225.1,0.0,0
measure_planner,1755179825.5325208,1608283.5065333333,24112723.1,0.0,0
measure_planner,1755179883.8171847,1616634.2707666669,24240817.266666666,0.0,0
measure_planner,1755179942.3385398,16981954.001166668,227002934.5,0.0,0
measure_planner,1755180461.8333595,1726953.6685333333,25886703.333333332,0.0,0
measure_planner,1755180523.678531,1730332.6623333332,25909925.133333333,0.0,0
measure_planner,1755180585.6174793,8120451.9726,110681178.23333333,0.0,0
measure_planner,1755180839.2591722,298883751.11219996,4022701107.3,0.0,0
measure_planner,1755189815.8003907,12210192.004933333,165949522.26666668,0.0,0
