label,timestamp,duration,pkg,dram,socket
measure_planner,1755294797.5404108,1260797.3614333335,18910050.866666667,0.0,0
measure_planner,1755294845.3932312,1397754.5205,20953126.266666666,0.0,0
measure_planner,1755294897.3477104,1588180.5740999999,23786124.833333332,0.0,0
measure_planner,1755294955.0139766,1609911.6743666667,24081029.666666668,0.0,0
measure_planner,1755295013.3314917,16915577.9598,226015945.66666666,0.0,0
measure_planner,1755295530.8345156,1715522.9235333332,25615795.433333334,0.0,0
measure_planner,1755295592.3363686,1770369.5563,26482380.533333335,0.0,0
measure_planner,1755295655.4774654,8054013.887266667,110414416.63333334,0.0,0
measure_planner,1755296774.4482126,298840827.832,4054670092.3333335,0.0,0
measure_planner,1755304878.6119504,12176755.063033333,164604376.0,0.0,0
