label,timestamp,duration,pkg,dram,socket
measure_planner,1754731534.9712498,2536389.0020666667,38010528.93333333,0.0,0
measure_planner,1754731621.0842762,2325347.732,34842606.93333333,0.0,0
measure_planner,1754731700.8727145,2771389.8878,41647537.43333333,0.0,0
measure_planner,1754731794.0352142,2816334.1815,42221693.666666664,0.0,0
measure_planner,1754731888.561732,2567751.8732,38476250.4,0.0,0
measure_planner,1754731975.6292183,2930290.587766667,44105378.233333334,0.0,0
measure_planner,1754732073.5594347,4814975.3903,70622125.53333333,0.0,0
measure_planner,1754732228.0305393,5294062.2551,76794916.53333333,0.0,0
measure_planner,1754732396.887858,2498904.2578666667,37488378.56666667,0.0,0
measure_planner,1754732481.8791912,3514052.9573,52128343.53333333,0.0,0
