label,timestamp,duration,pkg,dram,socket
measure_planner,1756241773.66882,1247378.9414,19024367.366666667,0.0,0
measure_planner,1756241821.1224616,1396144.8752333333,21128569.366666667,0.0,0
measure_planner,1756241873.028925,3214322.852266667,44820032.96666667,0.0,0
measure_planner,1756241979.4864767,1590139.8762666667,23860790.966666665,0.0,0
measure_planner,1756242037.2206156,2022269.1486333334,29892259.5,0.0,0
measure_planner,1756242107.9166028,1807507.3743,27081064.7,0.0,0
measure_planner,1756242172.1628993,1812264.7344999998,27140384.6,0.0,0
measure_planner,1756242234.0122399,2813532.1333333,40075174.1,0.0,0
measure_planner,1756242323.0906491,85623531.60403332,1057237661.3333337,0.0,0
measure_planner,1756244901.8309581,2272929.5184333334,33536014.4,0.0,0
