label,timestamp,duration,pkg,dram,socket
measure_planner,1755073183.940628,759458.5750333333,10484144.7,0.0,0
measure_planner,1755073216.7454612,774598.7671333333,10991947.8,0.0,0
measure_planner,1755073250.0026927,811244.0333,11604855.133333333,0.0,0
measure_planner,1755073284.3611848,819812.9428000001,11965075.566666666,0.0,0
measure_planner,1755073318.9755356,854747.2241,12499782.866666667,0.0,0
measure_planner,1755073354.647268,867040.4351,12922743.233333332,0.0,0
measure_planner,1755073390.692507,916904.7329,13771188.7,0.0,0
measure_planner,1755073428.2353575,923363.6864666666,13926193.2,0.0,0
measure_planner,1755073465.9719243,956697.6191,14391678.633333333,0.0,0
measure_planner,1755073504.6938057,976698.4104333334,14682146.233333332,0.0,0
