label,timestamp,duration,pkg,dram,socket
measure_planner,1755861079.2001383,4108860.1895,56214844.3,0.0,0
measure_planner,1755861212.4932325,5635618.279166667,78040526.93333334,0.0,0
measure_planner,1755861391.591259,3031604.2043,42998453.56666667,0.0,0
measure_planner,1755861492.576511,4137320.537566667,57428388.96666667,0.0,0
measure_planner,1755861626.7385936,2060765.5403333334,29983482.4,0.0,0
measure_planner,1755861698.59047,53160556.13543333,653251798.5333333,0.0,0
measure_planner,1755863303.4262934,7199271.756733333,95428592.8,0.0,0
measure_planner,1755863529.4403005,3252027.3915999997,45879321.86666667,0.0,0
measure_planner,1755863637.0376592,2712472.5796,37957465.1,0.0,0
measure_planner,1755863728.4476044,4355963.7079,59571114.2,0.0,0
