label,timestamp,duration,pkg,dram,socket
measure_planner,1755792219.3473914,365227.5713666667,5333049.066666666,0.0,0
measure_planner,1755792240.3326838,365161.84883333335,5354718.533333333,0.0,0
measure_planner,1755792261.315524,370300.77983333333,5470949.533333333,0.0,0
measure_planner,1755792282.4604645,373365.70876666665,5537522.466666667,0.0,0
measure_planner,1755792303.6801655,376746.92963333335,5600319.333333333,0.0,0
measure_planner,1755792325.0032253,397029.96396666666,5827947.333333333,0.0,0
measure_planner,1755792346.9420042,410357.83856666664,6003022.133333334,0.0,0
measure_planner,1755792369.2725549,412073.4793333334,6085864.966666667,0.0,0
measure_planner,1755792391.654913,416894.0989666667,6212923.566666666,0.0,0
measure_planner,1755792414.189844,415427.3807,6317509.066666666,0.0,0
